1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2B73400000000000,2,外用,B,塗布,7,回数のみ指定型,１日３～４回　塗布,2212,20220725,99999999,0,0,0,0,0,3,１ニチ３～４カイ　トフ,900
2B74500000000000,2,外用,B,塗布,7,回数のみ指定型,１日４～５回　塗布,2213,20220725,99999999,0,0,0,0,0,3,１ニチ４～５カイ　トフ,900
2B7X000000000000,2,外用,B,塗布,7,回数のみ指定型,１日○回　塗布,,20220725,99999999,1,0,0,0,0,3,１ニチマルカイ　トフ,900
2B82300000000000,2,外用,B,塗布,8,時間間隔指定型,２～３時間毎　塗布,2301,20220725,99999999,0,0,0,0,0,3,２～３ジカンゴト　トフ,900
2B84600000000000,2,外用,B,塗布,8,時間間隔指定型,４～６時間毎　塗布,2302,20220725,99999999,0,0,0,0,0,3,４～６ジカンゴト　トフ,900
2B8X000000000000,2,外用,B,塗布,8,時間間隔指定型,○～○時間毎に塗布,,20220725,99999999,1,0,0,0,1,3,マル～マルジカンゴトニトフ,900
2C50110000000000,2,外用,C,湿布,5,頓用指示型,疼痛時　湿布,2401,20220725,99999999,0,0,0,0,0,3,トウツウジ　シップ,900
2C50120000000000,2,外用,C,湿布,5,頓用指示型,頭痛時　湿布,2402,20220725,99999999,0,0,0,0,0,3,ズツウジ　シップ,900
2C50130000000000,2,外用,C,湿布,5,頓用指示型,歯痛時　湿布,2403,20220725,99999999,0,0,0,0,0,3,シツウジ　シップ,900
2C50140000000000,2,外用,C,湿布,5,頓用指示型,胸痛時　湿布,2404,20220725,99999999,0,0,0,0,0,3,キョウツウジ　シップ,900
2C50150000000000,2,外用,C,湿布,5,頓用指示型,腹痛時　湿布,2405,20220725,99999999,0,0,0,0,0,3,フクツウジ　シップ,900
2C50160000000000,2,外用,C,湿布,5,頓用指示型,腰痛時　湿布,2406,20220725,99999999,0,0,0,0,0,3,ヨウツウジ　シップ,900
2C50170000000000,2,外用,C,湿布,5,頓用指示型,関節痛時　湿布,2407,20220725,99999999,0,0,0,0,0,3,カンセツツウジ　シップ,900
2C50210000000000,2,外用,C,湿布,5,頓用指示型,喘鳴時　湿布,2408,20220725,99999999,0,0,0,0,0,3,ゼンメイジ　シップ,900
2C50220000000000,2,外用,C,湿布,5,頓用指示型,喘息発作時　湿布,2409,20220725,99999999,0,0,0,0,0,3,ゼンソクホッサジ　シップ,900
2C50230000000000,2,外用,C,湿布,5,頓用指示型,喉がゴロゴロする時　湿布,2410,20220725,99999999,0,0,0,0,0,3,ノドガゴロゴロスルトキ　シップ,900
2C50240000000000,2,外用,C,湿布,5,頓用指示型,しゃっくり時　湿布,2411,20220725,99999999,0,0,0,0,0,3,シャックリジ　シップ,900
2C50250000000000,2,外用,C,湿布,5,頓用指示型,咳込時　湿布,2412,20220725,99999999,0,0,0,0,0,3,セキコミジ　シップ,900
2C50310000000000,2,外用,C,湿布,5,頓用指示型,血圧上昇時　湿布,,20220920,99999999,0,0,0,0,0,3,ケツアツジョウショウジ　シップ,900
2C50312000000000,2,外用,C,湿布,5,頓用指示型,血圧上昇時　湿布　必ず使用,,20220725,99999999,0,0,0,0,0,3,ケツアツジョウショウジ　シップ　カナラズシヨウ,900
2C50317000000000,2,外用,C,湿布,5,頓用指示型,血圧上昇時（以下の条件の場合）　湿布,2413,20220725,99999999,0,1,0,0,0,3,ケツアツジョウショウジ（イカノジョウケンノバアイ）　シップ,900
2C50320000000000,2,外用,C,湿布,5,頓用指示型,血糖上昇時　湿布,,20220920,99999999,0,0,0,0,0,3,ケットウジョウショウジ　シップ,900
2C50322000000000,2,外用,C,湿布,5,頓用指示型,血糖上昇時　湿布　必ず使用,,20220725,99999999,0,0,0,0,0,3,ケットウジョウショウジ　シップ　カナラズシヨウ,900
2C50327000000000,2,外用,C,湿布,5,頓用指示型,血糖上昇時（以下の条件の場合）　湿布,2414,20220725,99999999,0,1,0,0,0,3,ケットウジョウショウジ（イカノジョウケンノバアイ）　シップ,900
2C50410000000000,2,外用,C,湿布,5,頓用指示型,便秘時　湿布,2415,20220725,99999999,0,0,0,0,0,3,ベンピジ　シップ,900
2C50420000000000,2,外用,C,湿布,5,頓用指示型,お腹がゴロゴロする時　湿布,2416,20220725,99999999,0,0,0,0,0,3,オナカガゴロゴロスルトキ　シップ,900
2C50430000000000,2,外用,C,湿布,5,頓用指示型,下痢時　湿布,2417,20220725,99999999,0,0,0,0,0,3,ゲリジ　シップ,900
2C50440000000000,2,外用,C,湿布,5,頓用指示型,排便時　湿布,2418,20220725,99999999,0,0,0,0,0,3,ハイベンジ　シップ,900
2C50450000000000,2,外用,C,湿布,5,頓用指示型,嘔吐時　湿布,2419,20220725,99999999,0,0,0,0,0,3,オウトジ　シップ,900
2C50460000000000,2,外用,C,湿布,5,頓用指示型,口腔乾燥時　湿布,2420,20220725,99999999,0,0,0,0,0,3,コウクウカンソウジ　シップ,900
2C50470000000000,2,外用,C,湿布,5,頓用指示型,吐き気時　湿布,2421,20220725,99999999,0,0,0,0,0,3,ハキケジ　シップ,900
2C50480000000000,2,外用,C,湿布,5,頓用指示型,空腹時　湿布,2422,20220725,99999999,0,0,0,0,0,3,クウフクジ　シップ,900
2C50490000000000,2,外用,C,湿布,5,頓用指示型,出血時　湿布,2423,20220725,99999999,0,0,0,0,0,3,シュッケツジ　シップ,900
2C50510000000000,2,外用,C,湿布,5,頓用指示型,乏尿時　湿布,,20220920,99999999,0,0,0,0,0,3,ボウニョウジ　シップ,900
2C50512000000000,2,外用,C,湿布,5,頓用指示型,乏尿時　湿布　必ず使用,,20220725,99999999,0,0,0,0,0,3,ボウニョウジ　シップ　カナラズシヨウ,900
2C50515000000000,2,外用,C,湿布,5,頓用指示型,乏尿時（以下の条件の場合）　湿布,2424,20220725,99999999,0,1,0,0,0,3,ボウニョウジ（イカノジョウケンノバアイ）　シップ,900
2C50520000000000,2,外用,C,湿布,5,頓用指示型,多尿時　湿布,2425,20220725,99999999,0,0,0,0,0,3,タニョウジ　シップ,900
2C50530000000000,2,外用,C,湿布,5,頓用指示型,むくみ時　湿布,2426,20220725,99999999,0,0,0,0,0,3,ムクミジ　シップ,900
2C50610000000000,2,外用,C,湿布,5,頓用指示型,不眠時　湿布,2427,20220725,99999999,0,0,0,0,0,3,フミンジ　シップ,900
2C50620000000000,2,外用,C,湿布,5,頓用指示型,不安時　湿布,2428,20220725,99999999,0,0,0,0,0,3,フアンジ　シップ,900
2C50630000000000,2,外用,C,湿布,5,頓用指示型,不穏時　湿布,2429,20220725,99999999,0,0,0,0,0,3,フオンジ　シップ,900
2C50640000000000,2,外用,C,湿布,5,頓用指示型,いらいら時　湿布,2430,20220725,99999999,0,0,0,0,0,3,イライラジ　シップ,900
2C50650000000000,2,外用,C,湿布,5,頓用指示型,けいれん時　湿布,2431,20220725,99999999,0,0,0,0,0,3,ケイレンジ　シップ,900
2C50660000000000,2,外用,C,湿布,5,頓用指示型,めまい時　湿布,2432,20220725,99999999,0,0,0,0,0,3,メマイジ　シップ,900
2C50670000000000,2,外用,C,湿布,5,頓用指示型,疲労時　湿布,2433,20220725,99999999,0,0,0,0,0,3,ヒロウジ　シップ,900
2C50710000000000,2,外用,C,湿布,5,頓用指示型,発熱時　湿布,,20220920,99999999,0,0,0,0,0,3,ハツネツジ　シップ,900
2C50712000000000,2,外用,C,湿布,5,頓用指示型,発熱時　湿布　必ず使用,,20220725,99999999,0,0,0,0,0,3,ハツネツジ　シップ　カナラズシヨウ,900
2C50717000000000,2,外用,C,湿布,5,頓用指示型,発熱時（以下の条件の場合）　湿布,2434,20220725,99999999,0,1,0,0,0,3,ハツネツジ（イカノジョウケンノバアイ）　シップ,900
2C50720000000000,2,外用,C,湿布,5,頓用指示型,悪寒時　湿布,2435,20220725,99999999,0,0,0,0,0,3,オカンジ　シップ,900
2C50810000000000,2,外用,C,湿布,5,頓用指示型,かゆい時　湿布,2436,20220725,99999999,0,0,0,0,0,3,カユイトキ　シップ,900
2C50820000000000,2,外用,C,湿布,5,頓用指示型,発疹時　湿布,2437,20220725,99999999,0,0,0,0,0,3,ホッシンジ　シップ,900
2C50910000000000,2,外用,C,湿布,5,頓用指示型,発作時　湿布,2438,20220725,99999999,0,0,0,0,0,3,ホッサジ　シップ,900
2C50920000000000,2,外用,C,湿布,5,頓用指示型,症状ある時　湿布,2439,20220725,99999999,0,0,0,0,0,3,ショウジョウアルトキ　シップ,900
2C50A12000000000,2,外用,C,湿布,5,頓用指示型,検査前　湿布,,20230123,99999999,0,0,0,0,0,0,ケンサマエ　シップ,900
2C50A22000000000,2,外用,C,湿布,5,頓用指示型,検査時　湿布,,20230123,99999999,0,0,0,0,0,0,ケンサジ　シップ,900
2C50A32000000000,2,外用,C,湿布,5,頓用指示型,検査後　湿布,,20230123,99999999,0,0,0,0,0,0,ケンサゴ　シップ,900
2C50B10000000000,2,外用,C,湿布,5,頓用指示型,起床時　湿布,2448,20220725,99999999,0,0,0,0,0,3,キショウジ　シップ,900
2C50B20000000000,2,外用,C,湿布,5,頓用指示型,入浴前　湿布,2449,20220725,99999999,0,0,0,0,0,3,ニュウヨクマエ　シップ,900
2C50B30000000000,2,外用,C,湿布,5,頓用指示型,食事前　湿布,2450,20220725,99999999,0,0,0,0,0,3,ショクジマエ　シップ,900
2C50B40000000000,2,外用,C,湿布,5,頓用指示型,食事後　湿布,2451,20220725,99999999,0,0,0,0,0,3,ショクジゴ　シップ,900
2C50B50000000000,2,外用,C,湿布,5,頓用指示型,就寝前　湿布,2452,20220725,99999999,0,0,0,0,0,3,シュウシンマエ　シップ,900
2C50B60000000000,2,外用,C,湿布,5,頓用指示型,外出時　湿布,2453,20220725,99999999,0,0,0,0,0,3,ガイシュツジ　シップ,900
2C50B70000000000,2,外用,C,湿布,5,頓用指示型,哺乳時　湿布,2454,20220725,99999999,0,0,0,0,0,3,ホニュウジ　シップ,900
2C50W10000000000,2,外用,C,湿布,5,頓用指示型,必要時　湿布,2455,20220725,99999999,0,0,0,0,0,3,ヒツヨウジ　シップ,900
2C50W20000000000,2,外用,C,湿布,5,頓用指示型,適宜　湿布,2456,20220725,99999999,0,0,0,0,0,3,テキギ　シップ,900
2C5X000000000000,2,外用,C,湿布,5,頓用指示型,体の状態に応じて湿布,,20220725,99999999,1,1,0,0,0,3,カラダノジョウタイニオウジテシップ,900
2C61000090000000,2,外用,C,湿布,6,生活リズム型,１日１回起床時　湿布,2101,20220725,99999999,0,0,0,0,0,3,１ニチ１カイキショウジ　シップ,900
2C61000900000000,2,外用,C,湿布,6,生活リズム型,１日１回朝　湿布,2102,20220725,99999999,0,0,0,0,0,3,１ニチ１カイアサ　シップ,900
2C61000A00000000,2,外用,C,湿布,6,生活リズム型,１日１回午前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ１カイゴゼン　シップ,900
2C61009000000000,2,外用,C,湿布,6,生活リズム型,１日１回昼　湿布,2103,20220725,99999999,0,0,0,0,0,3,１ニチ１カイヒル　シップ,900
2C61090000000000,2,外用,C,湿布,6,生活リズム型,１日１回夕　湿布,2104,20220725,99999999,0,0,0,0,0,3,１ニチ１カイユウ　シップ,900
2C610A0000000000,2,外用,C,湿布,6,生活リズム型,１日１回午後　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ１カイゴゴ　シップ,900
2C61100000000000,2,外用,C,湿布,6,生活リズム型,１日１回就寝時　湿布,2105,20220725,99999999,0,0,0,0,0,3,１ニチ１カイシュウシンジ　シップ,900
2C62000990000000,2,外用,C,湿布,6,生活リズム型,１日２回起床時と朝　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイキショウジトアサ　シップ,900
2C62009090000000,2,外用,C,湿布,6,生活リズム型,１日２回起床時と昼　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイキショウジトヒル　シップ,900
2C62090090000000,2,外用,C,湿布,6,生活リズム型,１日２回起床時と夕　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイキショウジトユウ　シップ,900
2C62100090000000,2,外用,C,湿布,6,生活リズム型,１日２回起床時と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイキショウジトシュウシンマエ　シップ,900
2C62009900000000,2,外用,C,湿布,6,生活リズム型,１日２回朝昼　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイアサヒル　シップ,900
2C62090900000000,2,外用,C,湿布,6,生活リズム型,１日２回朝夕　湿布,2106,20220725,99999999,0,0,0,0,0,3,１ニチ２カイアサユウ　シップ,900
2C620A0A00000000,2,外用,C,湿布,6,生活リズム型,１日２回午前と午後　湿布,2108,20220725,99999999,0,0,0,0,0,3,１ニチ２カイゴゼントゴゴ　シップ,900
2C62100900000000,2,外用,C,湿布,6,生活リズム型,１日２回朝と就寝前　湿布,2107,20220725,99999999,0,0,0,0,0,3,１ニチ２カイアサトシュウシンマエ　シップ,900
2C62099000000000,2,外用,C,湿布,6,生活リズム型,１日２回昼夕　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイヒルユウ　シップ,900
2C62109000000000,2,外用,C,湿布,6,生活リズム型,１日２回昼と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイヒルトシュウシンマエ　シップ,900
2C62190000000000,2,外用,C,湿布,6,生活リズム型,１日２回夕と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ２カイユウトシュウシンマエ　シップ,900
2C63009990000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と朝昼　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトアサヒル　シップ,900
2C63090990000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と朝夕　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトアサユウ　シップ,900
2C63099090000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と昼夕　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトヒルユウ　シップ,900
2C63100990000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と朝と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトアサトシュウシンマエ　シップ,900
2C63109090000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と昼と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトヒルトシュウシンマエ　シップ,900
2C63190090000000,2,外用,C,湿布,6,生活リズム型,１日３回起床時と夕と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイキショウジトユウトシュウシンマエ　シップ,900
2C63099900000000,2,外用,C,湿布,6,生活リズム型,１日３回朝昼夕　湿布,2109,20220725,99999999,0,0,0,0,0,3,１ニチ３カイアサヒルユウ　シップ,900
2C63109900000000,2,外用,C,湿布,6,生活リズム型,１日３回朝昼と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイアサヒルトシュウシンマエ　シップ,900
2C63190900000000,2,外用,C,湿布,6,生活リズム型,１日３回朝夕と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイアサユウトシュウシンマエ　シップ,900
2C63199000000000,2,外用,C,湿布,6,生活リズム型,１日３回昼夕と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ３カイヒルユウトシュウシンマエ　シップ,900
2C64099990000000,2,外用,C,湿布,6,生活リズム型,１日４回起床時と朝昼夕　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ４カイキショウジトアサヒルユウ　シップ,900
2C64199900000000,2,外用,C,湿布,6,生活リズム型,１日４回朝昼夕と就寝前　湿布,2110,20220725,99999999,0,0,0,0,0,3,１ニチ４カイアサヒルユウトシュウシンマエ　シップ,900
2C65199990000000,2,外用,C,湿布,6,生活リズム型,１日５回起床時と朝昼夕と就寝前　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ５カイキショウジトアサヒルユウトシュウシンマエ　シップ,900
2C6X000000000000,2,外用,C,湿布,6,生活リズム型,１日○回決まった時間帯に湿布,,20220725,99999999,1,0,1,0,0,3,１ニチマルカイキマッタジカンタイニシップ,900
2C71000000000000,2,外用,C,湿布,7,回数のみ指定型,１日１回　湿布,2201,20220725,99999999,0,0,0,0,0,3,１ニチ１カイ　シップ,900
2C72000000000000,2,外用,C,湿布,7,回数のみ指定型,１日２回　湿布,2202,20220725,99999999,0,0,0,0,0,3,１ニチ２カイ　シップ,900
2C73000000000000,2,外用,C,湿布,7,回数のみ指定型,１日３回　湿布,2203,20220725,99999999,0,0,0,0,0,3,１ニチ３カイ　シップ,900
2C74000000000000,2,外用,C,湿布,7,回数のみ指定型,１日４回　湿布,2204,20220725,99999999,0,0,0,0,0,3,１ニチ４カイ　シップ,900
2C75000000000000,2,外用,C,湿布,7,回数のみ指定型,１日５回　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ５カイ　シップ,900
2C76000000000000,2,外用,C,湿布,7,回数のみ指定型,１日６回　湿布,2205,20220725,99999999,0,0,0,0,0,3,１ニチ６カイ　シップ,900
2C77000000000000,2,外用,C,湿布,7,回数のみ指定型,１日７回　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ７カイ　シップ,900
2C78000000000000,2,外用,C,湿布,7,回数のみ指定型,１日８回　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ８カイ　シップ,900
2C79000000000000,2,外用,C,湿布,7,回数のみ指定型,１日９回　湿布,,20230123,99999999,0,0,0,0,0,3,１ニチ９カイ　シップ,900
